# Chado database date: 2024-09-30 21:55
gene_systematic_id	gene_name	synonyms	gene_product
SPNCRNA.7349			non-coding RNA
SPNCRNA.735			non-coding RNA
SPNCRNA.7350			non-coding RNA
SPNCRNA.7351			non-coding RNA
SPNCRNA.7352			non-coding RNA
SPNCRNA.7353			non-coding RNA
SPNCRNA.7354			non-coding RNA
SPNCRNA.7355			non-coding RNA
SPNCRNA.7356			non-coding RNA
SPNCRNA.7357			non-coding RNA
SPNCRNA.7358			non-coding RNA
SPNCRNA.7359			non-coding RNA
SPNCRNA.736			non-coding RNA
SPNCRNA.7360			non-coding RNA
SPNCRNA.7361			non-coding RNA
SPNCRNA.7362			non-coding RNA
SPNCRNA.7363			non-coding RNA
SPNCRNA.7364			non-coding RNA
SPNCRNA.7365			non-coding RNA
SPNCRNA.7366			non-coding RNA
SPNCRNA.7367			non-coding RNA
SPNCRNA.7368			non-coding RNA
SPNCRNA.7369			non-coding RNA
SPNCRNA.737			non-coding RNA
SPNCRNA.7370			non-coding RNA
SPNCRNA.7371			non-coding RNA
SPNCRNA.7372			non-coding RNA
SPNCRNA.7373			non-coding RNA
SPNCRNA.7374			non-coding RNA
SPNCRNA.7375			non-coding RNA
SPNCRNA.7376			non-coding RNA
SPNCRNA.7377			non-coding RNA
SPNCRNA.7378			non-coding RNA
SPNCRNA.7379			non-coding RNA
SPNCRNA.738			non-coding RNA
SPNCRNA.7380			non-coding RNA
SPNCRNA.7381			non-coding RNA
SPNCRNA.7382			non-coding RNA
SPNCRNA.7383			non-coding RNA
SPNCRNA.7384			non-coding RNA
SPNCRNA.7385			non-coding RNA
SPNCRNA.7386			non-coding RNA
SPNCRNA.7387			non-coding RNA
SPNCRNA.7388			non-coding RNA
SPNCRNA.7389			non-coding RNA
SPNCRNA.739			non-coding RNA
SPNCRNA.7390			non-coding RNA
SPNCRNA.7391			non-coding RNA
SPNCRNA.7392			non-coding RNA
SPNCRNA.7393			non-coding RNA
SPNCRNA.7394			non-coding RNA
SPNCRNA.7395			non-coding RNA
SPNCRNA.7396			non-coding RNA
SPNCRNA.7397			non-coding RNA
SPNCRNA.7398			non-coding RNA
SPNCRNA.7399			non-coding RNA
SPNCRNA.740			non-coding RNA
SPNCRNA.7400			non-coding RNA
SPNCRNA.7401			non-coding RNA
SPNCRNA.7402			non-coding RNA
SPNCRNA.7403			non-coding RNA
SPNCRNA.7404			non-coding RNA
SPNCRNA.7405			non-coding RNA
SPNCRNA.7406			non-coding RNA
SPNCRNA.7407			non-coding RNA
SPNCRNA.7408			non-coding RNA
SPNCRNA.7409			non-coding RNA
SPNCRNA.741			non-coding RNA
SPNCRNA.7410			non-coding RNA
SPNCRNA.7411			non-coding RNA
SPNCRNA.7412			non-coding RNA
SPNCRNA.7413			non-coding RNA
SPNCRNA.7414			non-coding RNA
SPNCRNA.7415			non-coding RNA
SPNCRNA.7416			non-coding RNA
SPNCRNA.7417			non-coding RNA
SPNCRNA.7418			non-coding RNA
SPNCRNA.7419			non-coding RNA
SPNCRNA.742			non-coding RNA, possible alternative UTR
SPNCRNA.7420			non-coding RNA
SPNCRNA.7421			non-coding RNA
SPNCRNA.7422			non-coding RNA
SPNCRNA.7423			non-coding RNA
SPNCRNA.7424			non-coding RNA
SPNCRNA.7425			non-coding RNA
SPNCRNA.7426			non-coding RNA
SPNCRNA.7427			non-coding RNA
SPNCRNA.7428			non-coding RNA
SPNCRNA.7429			non-coding RNA
SPNCRNA.743			non-coding RNA
SPNCRNA.7430			non-coding RNA
SPNCRNA.7431			non-coding RNA
SPNCRNA.7432			non-coding RNA
SPNCRNA.7433			non-coding RNA
SPNCRNA.7434			non-coding RNA
SPNCRNA.7435			non-coding RNA
SPNCRNA.7436			non-coding RNA
SPNCRNA.7437			non-coding RNA
SPNCRNA.7438			non-coding RNA
SPNCRNA.7439			non-coding RNA
SPNCRNA.744			non-coding RNA
SPNCRNA.7440			non-coding RNA
SPNCRNA.7441			non-coding RNA
SPNCRNA.7442			non-coding RNA
SPNCRNA.7443			non-coding RNA
SPNCRNA.7444			non-coding RNA
SPNCRNA.7445			non-coding RNA
SPNCRNA.7446			non-coding RNA
SPNCRNA.7447			non-coding RNA
SPNCRNA.7448			non-coding RNA
SPNCRNA.7449			non-coding RNA
SPNCRNA.745			non-coding RNA
SPNCRNA.7450			non-coding RNA
SPNCRNA.7451			non-coding RNA
SPNCRNA.7452			non-coding RNA
SPNCRNA.7453			non-coding RNA
SPNCRNA.7454			non-coding RNA
SPNCRNA.7455			non-coding RNA
SPNCRNA.7456			non-coding RNA
SPNCRNA.7457			non-coding RNA
SPNCRNA.7458			non-coding RNA
SPNCRNA.7459			non-coding RNA
SPNCRNA.746			non-coding RNA
SPNCRNA.7460			non-coding RNA
SPNCRNA.7461			non-coding RNA
SPNCRNA.7462			non-coding RNA
SPNCRNA.7463			non-coding RNA
SPNCRNA.7464			non-coding RNA
SPNCRNA.7465			non-coding RNA
SPNCRNA.7466			non-coding RNA
SPNCRNA.7467			non-coding RNA
SPNCRNA.7468			non-coding RNA
SPNCRNA.7469			non-coding RNA
SPNCRNA.747			non-coding RNA
SPNCRNA.7470			non-coding RNA
SPNCRNA.7471			non-coding RNA
SPNCRNA.7472			non-coding RNA
SPNCRNA.7473			non-coding RNA
SPNCRNA.7474			snoRNA primary transcript for snR46
SPNCRNA.7475			non-coding RNA
SPNCRNA.7476			non-coding RNA
SPNCRNA.7477			non-coding RNA
SPNCRNA.7478			non-coding RNA
SPNCRNA.7479			non-coding RNA
SPNCRNA.748			non-coding RNA
SPNCRNA.7480			non-coding RNA
SPNCRNA.7481			non-coding RNA
SPNCRNA.7482			non-coding RNA
SPNCRNA.7483			non-coding RNA
SPNCRNA.7484			non-coding RNA
SPNCRNA.7485			non-coding RNA
SPNCRNA.7486			non-coding RNA
SPNCRNA.7487			non-coding RNA
SPNCRNA.7488			non-coding RNA
SPNCRNA.7489			non-coding RNA
SPNCRNA.749			non-coding RNA
SPNCRNA.7490			non-coding RNA
SPNCRNA.7491			non-coding RNA
SPNCRNA.7492			non-coding RNA
SPNCRNA.7493			non-coding RNA
SPNCRNA.7494			non-coding RNA
SPNCRNA.7495			non-coding RNA
SPNCRNA.7496			non-coding RNA
SPNCRNA.7497			non-coding RNA
SPNCRNA.7498			non-coding RNA
SPNCRNA.7499			non-coding RNA
SPNCRNA.750			non-coding RNA, possible alternative UTR
SPNCRNA.7500			non-coding RNA
SPNCRNA.7501			non-coding RNA
SPNCRNA.7502			non-coding RNA
SPNCRNA.7503			non-coding RNA
SPNCRNA.7504			non-coding RNA
SPNCRNA.7505			non-coding RNA
SPNCRNA.7506			non-coding RNA
SPNCRNA.7507			non-coding RNA
SPNCRNA.7508			non-coding RNA
SPNCRNA.7509			non-coding RNA
SPNCRNA.751			non-coding RNA
SPNCRNA.7510			non-coding RNA
SPNCRNA.7511			non-coding RNA
SPNCRNA.7512			non-coding RNA
SPNCRNA.7513			non-coding RNA
SPNCRNA.7514			non-coding RNA
SPNCRNA.7515			non-coding RNA
SPNCRNA.7516			non-coding RNA
SPNCRNA.7517			non-coding RNA
SPNCRNA.7518			non-coding RNA
SPNCRNA.7519			non-coding RNA
SPNCRNA.752			non-coding RNA
SPNCRNA.7520			non-coding RNA
SPNCRNA.7521			non-coding RNA
SPNCRNA.7522			non-coding RNA
SPNCRNA.7523			non-coding RNA
SPNCRNA.7524			non-coding RNA
SPNCRNA.7525			non-coding RNA
SPNCRNA.7526			non-coding RNA
SPNCRNA.7527			non-coding RNA
SPNCRNA.7528			non-coding RNA
SPNCRNA.7529			non-coding RNA
SPNCRNA.753			non-coding RNA
SPNCRNA.7530			non-coding RNA
SPNCRNA.7531			non-coding RNA
SPNCRNA.7532			non-coding RNA
SPNCRNA.7533			non-coding RNA
SPNCRNA.7534			non-coding RNA
SPNCRNA.7535			non-coding RNA
SPNCRNA.7536			non-coding RNA
SPNCRNA.7537			non-coding RNA
SPNCRNA.7538			non-coding RNA
SPNCRNA.7539			non-coding RNA
SPNCRNA.754			non-coding RNA
SPNCRNA.7540			non-coding RNA
SPNCRNA.7541			non-coding RNA
SPNCRNA.7542			non-coding RNA
SPNCRNA.7543			non-coding RNA
SPNCRNA.7544			non-coding RNA
SPNCRNA.7545			non-coding RNA
SPNCRNA.7546			non-coding RNA
SPNCRNA.7547			non-coding RNA
SPNCRNA.7548			non-coding RNA
SPNCRNA.7549			non-coding RNA
SPNCRNA.755			non-coding RNA, possible alternative UTR
SPNCRNA.7550			non-coding RNA
SPNCRNA.7551			non-coding RNA
SPNCRNA.7552			non-coding RNA
SPNCRNA.7553			non-coding RNA
SPNCRNA.7554			non-coding RNA
SPNCRNA.7555			non-coding RNA
SPNCRNA.7556			non-coding RNA
SPNCRNA.7557			non-coding RNA
SPNCRNA.7558			non-coding RNA
SPNCRNA.7559			non-coding RNA
SPNCRNA.756			non-coding RNA
SPNCRNA.7560			non-coding RNA
SPNCRNA.7561			non-coding RNA
SPNCRNA.7562			non-coding RNA
SPNCRNA.7563			non-coding RNA
SPNCRNA.7564			non-coding RNA
SPNCRNA.7565			non-coding RNA
SPNCRNA.7566			non-coding RNA
SPNCRNA.7567			non-coding RNA
SPNCRNA.7568			non-coding RNA
SPNCRNA.7569			non-coding RNA
SPNCRNA.757			non-coding RNA
SPNCRNA.7570			non-coding RNA
SPNCRNA.7571			non-coding RNA
SPNCRNA.7572			non-coding RNA
SPNCRNA.7573			non-coding RNA
SPNCRNA.7574			non-coding RNA
SPNCRNA.7575			non-coding RNA
SPNCRNA.7576			non-coding RNA
SPNCRNA.7577			non-coding RNA
SPNCRNA.7578			non-coding RNA
SPNCRNA.7579			non-coding RNA
SPNCRNA.758			non-coding RNA
SPNCRNA.7580			non-coding RNA
SPNCRNA.7581			non-coding RNA
SPNCRNA.7582			non-coding RNA
SPNCRNA.7583			non-coding RNA
SPNCRNA.7584			non-coding RNA
SPNCRNA.7585			non-coding RNA
SPNCRNA.7586			non-coding RNA
SPNCRNA.7587			non-coding RNA
SPNCRNA.7588			non-coding RNA
SPNCRNA.7589			non-coding RNA
SPNCRNA.759			non-coding RNA
SPNCRNA.7590			non-coding RNA
SPNCRNA.7591			non-coding RNA
SPNCRNA.7592			non-coding RNA
SPNCRNA.7593			non-coding RNA
SPNCRNA.7594			non-coding RNA
SPNCRNA.7595			non-coding RNA
SPNCRNA.7596			non-coding RNA
SPNCRNA.7597			non-coding RNA
SPNCRNA.7598			non-coding RNA
SPNCRNA.7599			non-coding RNA
SPNCRNA.760			non-coding RNA
SPNCRNA.7600			non-coding RNA
SPNCRNA.7601			non-coding RNA
SPNCRNA.7602			non-coding RNA
SPNCRNA.7603			non-coding RNA
SPNCRNA.7604			non-coding RNA
SPNCRNA.7605			non-coding RNA
SPNCRNA.7606			non-coding RNA
SPNCRNA.7607			non-coding RNA
SPNCRNA.7608			non-coding RNA
SPNCRNA.7609			non-coding RNA
SPNCRNA.761			non-coding RNA
SPNCRNA.7610			non-coding RNA
SPNCRNA.7611			non-coding RNA
SPNCRNA.7612			non-coding RNA
SPNCRNA.7613			non-coding RNA
SPNCRNA.7614			non-coding RNA
SPNCRNA.7615			non-coding RNA
SPNCRNA.7616			non-coding RNA
SPNCRNA.7617			non-coding RNA
SPNCRNA.7618			non-coding RNA
SPNCRNA.7619			non-coding RNA
SPNCRNA.762			non-coding RNA
SPNCRNA.7620			non-coding RNA
SPNCRNA.7621			non-coding RNA
SPNCRNA.7622			non-coding RNA
SPNCRNA.7623			non-coding RNA
SPNCRNA.7624			non-coding RNA
SPNCRNA.7625			non-coding RNA
SPNCRNA.7626			non-coding RNA
SPNCRNA.7627			non-coding RNA
SPNCRNA.7628			non-coding RNA
SPNCRNA.7629			non-coding RNA
SPNCRNA.763			non-coding RNA
SPNCRNA.7630			non-coding RNA
SPNCRNA.7631			non-coding RNA
SPNCRNA.7632			non-coding RNA
SPNCRNA.7633			non-coding RNA
SPNCRNA.7634			non-coding RNA
SPNCRNA.7635			non-coding RNA
SPNCRNA.7636			non-coding RNA
SPNCRNA.7637			non-coding RNA
SPNCRNA.7638			non-coding RNA
SPNCRNA.7639			non-coding RNA
SPNCRNA.764			non-coding RNA
SPNCRNA.7640			non-coding RNA
SPNCRNA.7641			non-coding RNA
SPNCRNA.7642			non-coding RNA
SPNCRNA.7643			non-coding RNA
SPNCRNA.7644			non-coding RNA
SPNCRNA.7645			non-coding RNA
SPNCRNA.7646			non-coding RNA
SPNCRNA.7647			non-coding RNA
SPNCRNA.7648			non-coding RNA
SPNCRNA.7649			non-coding RNA
SPNCRNA.765			non-coding RNA, possible alternative UTR
SPNCRNA.7650			non-coding RNA
SPNCRNA.7651			non-coding RNA
SPNCRNA.7652			non-coding RNA
SPNCRNA.7653			non-coding RNA
SPNCRNA.7654			non-coding RNA
SPNCRNA.7655			non-coding RNA
SPNCRNA.7656			non-coding RNA
SPNCRNA.7657			non-coding RNA
SPNCRNA.7658			non-coding RNA
SPNCRNA.7659			non-coding RNA
SPNCRNA.766			non-coding RNA, possible alternative UTR
SPNCRNA.7660			non-coding RNA
SPNCRNA.7661			non-coding RNA
SPNCRNA.7662			non-coding RNA
SPNCRNA.7663			non-coding RNA
SPNCRNA.7664			non-coding RNA
SPNCRNA.7665			non-coding RNA
SPNCRNA.7666			non-coding RNA
SPNCRNA.7667			non-coding RNA
SPNCRNA.7668			non-coding RNA
SPNCRNA.7669			non-coding RNA
SPNCRNA.767			non-coding RNA
SPNCRNA.7670			non-coding RNA
SPNCRNA.7671			non-coding RNA
SPNCRNA.7672			non-coding RNA
SPNCRNA.7673			non-coding RNA
SPNCRNA.7674			non-coding RNA
SPNCRNA.7675			non-coding RNA
SPNCRNA.7676			non-coding RNA
SPNCRNA.7677			non-coding RNA
SPNCRNA.7678			non-coding RNA
SPNCRNA.7679			non-coding RNA
SPNCRNA.768			non-coding RNA
SPNCRNA.7680			non-coding RNA
SPNCRNA.7681			non-coding RNA
SPNCRNA.7682			non-coding RNA
SPNCRNA.7683			non-coding RNA
SPNCRNA.7684			non-coding RNA
SPNCRNA.7685			non-coding RNA
SPNCRNA.7686			non-coding RNA
SPNCRNA.7687			non-coding RNA
SPNCRNA.7688			non-coding RNA
SPNCRNA.7689			non-coding RNA
SPNCRNA.769			non-coding RNA
SPNCRNA.7690			non-coding RNA
SPNCRNA.7691			non-coding RNA
SPNCRNA.7692			non-coding RNA
SPNCRNA.7693			non-coding RNA
SPNCRNA.7694			non-coding RNA
SPNCRNA.7695			non-coding RNA
SPNCRNA.7696			non-coding RNA
SPNCRNA.7697			non-coding RNA
SPNCRNA.7698			non-coding RNA
SPNCRNA.7699			non-coding RNA
SPNCRNA.770			non-coding RNA
SPNCRNA.7700			non-coding RNA
SPNCRNA.7701			non-coding RNA
SPNCRNA.7702			non-coding RNA
SPNCRNA.7703			non-coding RNA
SPNCRNA.7704			non-coding RNA
SPNCRNA.7705			non-coding RNA
SPNCRNA.7706			non-coding RNA
SPNCRNA.7707			non-coding RNA
SPNCRNA.7708			non-coding RNA
SPNCRNA.7709			non-coding RNA
SPNCRNA.771			non-coding RNA
SPNCRNA.7710			non-coding RNA
SPNCRNA.7711			non-coding RNA
SPNCRNA.7712			non-coding RNA
SPNCRNA.7713			non-coding RNA
SPNCRNA.7714			non-coding RNA
SPNCRNA.7715			non-coding RNA
SPNCRNA.7716			non-coding RNA
SPNCRNA.7717			non-coding RNA
SPNCRNA.7718			non-coding RNA
SPNCRNA.7719			non-coding RNA
SPNCRNA.772		SPNCRNA.557,SPNG2AF1	non-coding RNA
SPNCRNA.7720			non-coding RNA
SPNCRNA.7721			non-coding RNA
SPNCRNA.7722			non-coding RNA
SPNCRNA.7723			non-coding RNA
SPNCRNA.7724			non-coding RNA
SPNCRNA.7725			non-coding RNA
SPNCRNA.7726			non-coding RNA
SPNCRNA.7727			non-coding RNA
SPNCRNA.7728			non-coding RNA
SPNCRNA.7729			non-coding RNA
SPNCRNA.773			non-coding RNA
SPNCRNA.7730			non-coding RNA
SPNCRNA.7731			non-coding RNA
SPNCRNA.7732			non-coding RNA
SPNCRNA.7733			non-coding RNA
SPNCRNA.7734			non-coding RNA
SPNCRNA.7735			non-coding RNA
SPNCRNA.7736			non-coding RNA, LTR-proximal
SPNCRNA.7737			non-coding RNA
SPNCRNA.7738			non-coding RNA
SPNCRNA.7739			non-coding RNA
SPNCRNA.774			non-coding RNA
SPNCRNA.7740			non-coding RNA
SPNCRNA.7741			non-coding RNA
SPNCRNA.7742			non-coding RNA
SPNCRNA.7743			non-coding RNA
SPNCRNA.7744			non-coding RNA
SPNCRNA.7745			non-coding RNA
SPNCRNA.7746			non-coding RNA
SPNCRNA.7747			non-coding RNA
SPNCRNA.7748			non-coding RNA
SPNCRNA.7749			non-coding RNA
SPNCRNA.775			non-coding RNA
SPNCRNA.7750			non-coding RNA
SPNCRNA.7751			non-coding RNA
SPNCRNA.7752			non-coding RNA
SPNCRNA.7753			non-coding RNA
SPNCRNA.7754			non-coding RNA
SPNCRNA.7755			non-coding RNA
SPNCRNA.7756			non-coding RNA
SPNCRNA.7757			non-coding RNA
SPNCRNA.7758			non-coding RNA
SPNCRNA.7759			non-coding RNA
SPNCRNA.776			non-coding RNA
SPNCRNA.7760			non-coding RNA
SPNCRNA.7761			non-coding RNA
SPNCRNA.7762			non-coding RNA
SPNCRNA.7763			non-coding RNA
SPNCRNA.7764			non-coding RNA
SPNCRNA.7765			non-coding RNA
SPNCRNA.7766			non-coding RNA
SPNCRNA.7767			non-coding RNA
SPNCRNA.7768			non-coding RNA
SPNCRNA.7769			non-coding RNA
SPNCRNA.777			non-coding RNA
SPNCRNA.7770			non-coding RNA
SPNCRNA.7771			non-coding RNA
SPNCRNA.7772			non-coding RNA
SPNCRNA.7773			non-coding RNA
SPNCRNA.7774			non-coding RNA
SPNCRNA.778			non-coding RNA
SPNCRNA.779			non-coding RNA
SPNCRNA.780			non-coding RNA
SPNCRNA.781			non-coding RNA
SPNCRNA.782			non-coding RNA
SPNCRNA.783			non-coding RNA
SPNCRNA.784			non-coding RNA
SPNCRNA.785			non-coding RNA
SPNCRNA.786			non-coding RNA
SPNCRNA.787			non-coding RNA
SPNCRNA.788			non-coding RNA
SPNCRNA.789			non-coding RNA
SPNCRNA.79			non-coding RNA
SPNCRNA.790			non-coding RNA
SPNCRNA.791			non-coding RNA
SPNCRNA.792			non-coding RNA, possible alternative UTR
SPNCRNA.793			non-coding RNA
SPNCRNA.794			non-coding RNA, possible alternative UTR
SPNCRNA.795			non-coding RNA
SPNCRNA.796			non-coding RNA
SPNCRNA.797			non-coding RNA
SPNCRNA.798			non-coding RNA
SPNCRNA.799			non-coding RNA
SPNCRNA.80			non-coding RNA
SPNCRNA.800			non-coding RNA
SPNCRNA.801			non-coding RNA, possible alternative UTR
SPNCRNA.802			non-coding RNA
SPNCRNA.803			non-coding RNA
SPNCRNA.804			non-coding RNA, possible alternative UTR
SPNCRNA.805			non-coding RNA
SPNCRNA.806			non-coding RNA
SPNCRNA.807			non-coding RNA, possible alternative UTR
SPNCRNA.808		SPNCRNA.507	non-coding RNA
SPNCRNA.809			non-coding RNA
SPNCRNA.810			non-coding RNA
SPNCRNA.811			non-coding RNA, possible alternative UTR
SPNCRNA.812			non-coding RNA
SPNCRNA.813			non-coding RNA
SPNCRNA.814			snoRNA primary transcript
SPNCRNA.815			non-coding RNA
SPNCRNA.816			non-coding RNA
SPNCRNA.817	prl59	SPNCRNA.78,SPNCRNA.77,SPNCRNA.59	non-coding RNA
SPNCRNA.818			non-coding RNA
SPNCRNA.819			non-coding RNA
SPNCRNA.82	mrp1	mrp-1,SPNCRNA.727	RNAse MRP
SPNCRNA.820			non-coding RNA
SPNCRNA.821			non-coding RNA
SPNCRNA.822			non-coding RNA
SPNCRNA.823		SPNG436,SPNCRNA.193	non-coding RNA
SPNCRNA.824			non-coding RNA
SPNCRNA.825			non-coding RNA, possible alternative UTR
SPNCRNA.826			non-coding RNA
SPNCRNA.827			non-coding RNA, possible alternative UTR
SPNCRNA.828			non-coding RNA
SPNCRNA.829			non-coding RNA
SPNCRNA.830			non-coding RNA
SPNCRNA.831		SPNG459,SPNCRNA.197	non-coding RNA, possible alternative UTR
SPNCRNA.832			non-coding RNA, possible alternative UTR
SPNCRNA.833			non-coding RNA
SPNCRNA.834			non-coding RNA, possible alternative UTR
SPNCRNA.835			non-coding RNA
SPNCRNA.836			non-coding RNA
SPNCRNA.837			non-coding RNA
SPNCRNA.838			non-coding RNA
SPNCRNA.839			non-coding RNA
SPNCRNA.84	IRC1-L	IRC1	IRC1-L/borderline left, centromere proximal ncRNA
SPNCRNA.840			non-coding RNA
SPNCRNA.841			non-coding RNA
SPNCRNA.842			non-coding RNA, possible alternative UTR
SPNCRNA.843			non-coding RNA
SPNCRNA.844			non-coding RNA
SPNCRNA.845			non-coding RNA
SPNCRNA.846			non-coding RNA
SPNCRNA.847			non-coding RNA
SPNCRNA.848		SPNG503,SPNCRNA.205	non-coding RNA
SPNCRNA.849			non-coding RNA
SPNCRNA.850			non-coding RNA
SPNCRNA.851			non-coding RNA
SPNCRNA.852			non-coding RNA, possible alternative UTR
SPNCRNA.853			non-coding RNA
SPNCRNA.854			non-coding RNA
SPNCRNA.855			non-coding RNA
SPNCRNA.856			non-coding RNA
SPNCRNA.857			non-coding RNA
SPNCRNA.858		SPNCRNA.559,SPNG2AF9	non-coding RNA
SPNCRNA.859			non-coding RNA
SPNCRNA.86			non-coding RNA
SPNCRNA.861			non-coding RNA
SPNCRNA.862			non-coding RNA
SPNCRNA.863			non-coding RNA
SPNCRNA.864			non-coding RNA
SPNCRNA.865		SPNG549,SPNCRNA.210	non-coding RNA
SPNCRNA.866			non-coding RNA
SPNCRNA.867			non-coding RNA
SPNCRNA.868			non-coding RNA
SPNCRNA.869			non-coding RNA
SPNCRNA.87		SPNCRNA.893	non-coding RNA
SPNCRNA.870			non-coding RNA
SPNCRNA.871			non-coding RNA
SPNCRNA.872		SPNCRNA.72,SPNCRNA.73,SPNCRNA.74	non-coding RNA
SPNCRNA.873			non-coding RNA
SPNCRNA.874			non-coding RNA
SPNCRNA.875			non-coding RNA
SPNCRNA.876			non-coding RNA, possible alternative UTR
SPNCRNA.877			non-coding RNA
SPNCRNA.878			non-coding RNA
SPNCRNA.879			non-coding RNA
SPNCRNA.880			non-coding RNA
SPNCRNA.881			non-coding RNA
SPNCRNA.883			non-coding RNA
SPNCRNA.885			non-coding RNA
SPNCRNA.886			non-coding RNA
SPNCRNA.887			non-coding RNA
SPNCRNA.888			non-coding RNA, possible alternative UTR
SPNCRNA.889			non-coding RNA, possible alternative UTR
SPNCRNA.890			non-coding RNA
SPNCRNA.891			non-coding RNA
SPNCRNA.892			non-coding RNA
SPNCRNA.894			non-coding RNA
SPNCRNA.895			non-coding RNA
SPNCRNA.896			non-coding RNA
SPNCRNA.897			non-coding RNA
SPNCRNA.898			non-coding RNA
SPNCRNA.899			non-coding RNA
SPNCRNA.90			small non-coding RNA, similar to region downstream of rps13
SPNCRNA.900			non-coding RNA
SPNCRNA.9001	prt2	SPBC8E4.02c,spncrna.9001	cis-acting regulatory lncRNA prt2, pho84 repressing
SPNCRNA.901			snoRNA primary transcript
SPNCRNA.902			non-coding RNA
SPNCRNA.903			non-coding RNA, possible alternative UTR
SPNCRNA.904			non-coding RNA
SPNCRNA.905			non-coding RNA
SPNCRNA.907		SPNCRNA.221,SPNG645	non-coding RNA
SPNCRNA.908			non-coding RNA
SPNCRNA.909			non-coding RNA
SPNCRNA.910			non-coding RNA, possible alternative UTR
SPNCRNA.912			non-coding RNA
SPNCRNA.913			non-coding RNA
SPNCRNA.914			non-coding RNA
SPNCRNA.915			non-coding RNA
SPNCRNA.916			non-coding RNA
SPNCRNA.917			non-coding RNA
SPNCRNA.918			non-coding RNA
SPNCRNA.919			non-coding RNA, possible alternative UTR
SPNCRNA.92			non-coding RNA
SPNCRNA.920			non-coding RNA, possible alternative UTR
SPNCRNA.921		SPNG689,SPNCRNA.227	non-coding RNA
SPNCRNA.922			non-coding RNA
SPNCRNA.923			non-coding RNA
SPNCRNA.924			non-coding RNA
SPNCRNA.925			non-coding RNA
SPNCRNA.926			non-coding RNA, possible alternative UTR
SPNCRNA.927			non-coding RNA
SPNCRNA.928	meu16	mde6-antisense-1,prl18,SPNCRNA.18	non-coding RNA Meu16
SPNCRNA.929			non-coding RNA
SPNCRNA.93			non-coding RNA
SPNCRNA.930			non-coding RNA
SPNCRNA.931			non-coding RNA
SPNCRNA.932			non-coding RNA
SPNCRNA.933			non-coding RNA
SPNCRNA.934			non-coding RNA
SPNCRNA.935			non-coding RNA, possible alternative UTR
SPNCRNA.936			non-coding RNA
SPNCRNA.937			non-coding RNA
SPNCRNA.938			non-coding RNA
SPNCRNA.939			non-coding RNA
SPNCRNA.94			non-coding RNA
SPNCRNA.940			non-coding RNA
SPNCRNA.941		SPNCRNA.236,SPNG760	non-coding RNA
SPNCRNA.942		SPNCRNA.510	non-coding RNA
SPNCRNA.943			non-coding RNA
SPNCRNA.944			non-coding RNA
SPNCRNA.945			non-coding RNA
SPNCRNA.946			non-coding RNA
SPNCRNA.947			non-coding RNA
SPNCRNA.948			non-coding RNA
SPNCRNA.949			non-coding RNA
SPNCRNA.95	IRC1-R	IRC1	IRC1-R/borderline right
SPNCRNA.950			non-coding RNA
SPNCRNA.952			non-coding RNA, possible alternative UTR
SPNCRNA.953			non-coding RNA
SPNCRNA.954			non-coding RNA, possible alternative UTR
SPNCRNA.955			non-coding RNA
SPNCRNA.956			non-coding RNA
SPNCRNA.957			non-coding RNA
SPNCRNA.959			non-coding RNA
SPNCRNA.96			non-coding RNA
SPNCRNA.960			non-coding RNA
SPNCRNA.961			non-coding RNA
SPNCRNA.963			non-coding RNA
SPNCRNA.964			non-coding RNA, possible alternative UTR
SPNCRNA.965			non-coding RNA
SPNCRNA.966			non-coding RNA, possible alternative UTR
SPNCRNA.967			non-coding RNA
SPNCRNA.968			non-coding RNA, possible alternative UTR
SPNCRNA.969			non-coding RNA
SPNCRNA.970			non-coding RNA
SPNCRNA.971			non-coding RNA, possible alternative UTR
SPNCRNA.972			non-coding RNA
SPNCRNA.973			non-coding RNA
SPNCRNA.974			non-coding RNA
SPNCRNA.975			non-coding RNA
SPNCRNA.976			non-coding RNA
SPNCRNA.977			non-coding RNA
SPNCRNA.978			non-coding RNA
SPNCRNA.979			non-coding RNA
SPNCRNA.98	srp7	srp	7SL signal recognition particle component
SPNCRNA.980			non-coding RNA
SPNCRNA.981			non-coding RNA
SPNCRNA.982			non-coding RNA, possible alternative UTR
SPNCRNA.983			non-coding RNA
SPNCRNA.984			non-coding RNA
SPNCRNA.985		SPNG844,SPNCRNA.246	non-coding RNA
SPNCRNA.986			non-coding RNA, possible alternative UTR
SPNCRNA.987			non-coding RNA
SPNCRNA.988			non-coding RNA
SPNCRNA.989			non-coding RNA
SPNCRNA.990			non-coding RNA
SPNCRNA.991			non-coding RNA
SPNCRNA.992			non-coding RNA, possible alternative UTR
SPNCRNA.993			non-coding RNA
SPNCRNA.995			non-coding RNA, possible alternative UTR
SPNCRNA.996		SPNCRNA.248	non-coding RNA
SPNCRNA.997			non-coding RNA
SPNCRNA.998			non-coding RNA
SPNCRNA.999			non-coding RNA, possible alternative UTR
SPRRNA.01	rnl	21S_rRNA	large subunit (21S) rRNA, rnl
SPRRNA.02	rns	15S_rRNA	small subunit (15S) rRNA, rns
SPRRNA.03			5S rRNA
SPRRNA.04			5S rRNA
SPRRNA.05			5S rRNA
SPRRNA.06			5S rRNA
SPRRNA.07			5S rRNA
SPRRNA.10			5S rRNA
SPRRNA.11			5S rRNA
SPRRNA.12			5S rRNA
SPRRNA.13			5S rRNA
